subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,7/17/2020,8/19/2019,8/22/2019,HarrisX,C,3004,rv,0,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQzQ_yTTdfKi--UGkoKaKVHVnp8fOpH_nD0SqMWfyG1-rijrcR7cf1LPF0YceLqH8W_78NL6ykDEmK4/pubhtml/sheet?headers=false&gid=0,59257,101716,8/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/20/2019,8/23/2019,HarrisX,C,3005,rv,.01383323,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSb0mBscCm4gr2XIkr3YRh2hUxH-zdav3EmyX-KHOrRrhgHIG9euEIjl8zezIempwnzinLsicZS2353/pubhtml/sheet?headers=false&gid=0,59422,101725,8/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/21/2019,8/24/2019,HarrisX,C,3000,rv,.01384306,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59429,101758,8/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/23/2019,8/25/2019,Morning Consult,B/C,1987,rv,.25354057,0,45,37,47.673395,39.53839,"","",https://morningconsult.com/wp-content/uploads/2019/08/190867_crosstabs_POLITICO_RVs_v1_JB.pdf,59445,101832,8/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/22/2019,8/25/2019,HarrisX,C,3000,rv,.01386918,0,44,35,48.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59430,101759,8/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/23/2019,8/26/2019,HarrisX,C,3007,rv,.01393007,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsiGZwM9LOUMFjNZkTzsKt-70mRjYYCYT0s-2xth4vCXa5lnbcWTrRB8jqA1geKBCTiQ53FnEP49R6/pubhtml/sheet?headers=false&gid=0,59431,101808,8/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/24/2019,8/27/2019,YouGov,B,1093,rv,.20395009,0,48,37,48.322521,37.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,59452,101861,8/28/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/24/2019,8/27/2019,HarrisX,C,3008,rv,.01395916,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSoU3w5sy1OgGNMUxSTzaAPSg8OPg5BaoX_yC2E7J8BufwW6MmLJK6qutRvP9FxRtt5FGZeHRXYGKZD/pubhtml/sheet?headers=false&gid=0,59446,101839,8/28/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/23/2019,8/30/2019,HarrisX,C,7012,rv,.06520102,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ356cLe0xF3H4pzOmm2PNly2g-6QxdCE2KQh4htKWnzMMKz_tB-rmJ9lYLlZGXm8NuqXd7dvdnY6hr/pubhtml/sheet?headers=false&gid=0,59468,102079,9/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/25/2019,8/28/2019,HarrisX,C,3008,rv,.01398493,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59455,102045,8/29/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/26/2019,8/29/2019,HarrisX,C,3004,rv,0,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQktNKFI_ZdRXBd9GUbznAtIMeUu1hbPlGhfQqfg-T9wSCMWXTrYRxxKrrT3O6J_cUerNy3A8vL4ZGn/pubhtml/sheet?headers=false&gid=0,59460,102055,8/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/27/2019,8/30/2019,HarrisX,C,3003,rv,.01405376,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSr90Pr29f-ExEMjDX9plS0A_VMBs3aawxGzIiNOz7PKfLKx6wsSXrJ9WEwibeadfyCTqFgtCn2qY8v/pubhtml/sheet?headers=false&gid=0,59467,102080,9/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/28/2019,8/31/2019,HarrisX,C,3000,rv,.01408689,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59477,102125,9/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/29/2019,9/1/2019,HarrisX,C,3000,rv,.01413666,0,41,35,45.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59478,102126,9/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/30/2019,9/2/2019,HarrisX,C,3000,rv,.0141814,0,41,36,45.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59479,102127,9/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/31/2019,9/1/2019,Winston Group,B/C,1000,rv,.60119606,0,46,39,45.821674,39.274141,"","",https://www.winningtheissues.org/wp-content/uploads/2020/02/WTI-August-2019-Toplines.pdf,66592,124126,5/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,8/31/2019,9/3/2019,HarrisX,C,3004,rv,.01424924,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQihxXxbGpcH2EUzxpMTV0A-K6B09uP2OxQpdZAhibza2Cxra1yb075OZ5oRcEXrGhgKrf53wpc0jnh/pubhtml/sheet?headers=false&gid=0,59480,102140,9/4/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/1/2019,9/3/2019,YouGov,B,1069,rv,.19816912,0,46,41,46.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,59485,102143,9/4/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,8/30/2019,9/6/2019,HarrisX,C,7010,rv,.06673766,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vScFLu1dQEXytYxl9Mwv5JHE47PlLKlVDFS65nLKQwfPWx31aWgatXDmVPprSNvzi0Yn_AhDI0qqfAw/pubhtml/sheet?headers=false&gid=0,59501,102275,9/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/1/2019,9/4/2019,HarrisX,C,3008,rv,.01431861,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS6VCqpCOVXbD-sb2L08p6vgJDV8igTnnUNeLxdrKPSUvxWU5ySmXmLQZTi_jb658nSJ58tuj1gkX2-/pubhtml/sheet?headers=false&gid=0,59489,102252,9/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/2/2019,9/5/2019,HarrisX,C,3008,rv,0,0,43,35,47.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQhaZpBEXmatYlrJX8F1WaVsb5pUdL1SZ7l_OiVdTuvTAiBgfR8duNgQtJRcCDGD-i57TMqcvJuDB3b/pubhtml/sheet?headers=false&gid=0,59495,102263,9/6/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/3/2019,9/6/2019,HarrisX,C,3005,rv,.01444751,0,43,35,47.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSdotMjb4tDNLyYVXgs4IFPkVoGzo24xnYWnyjfYlaFJ8OXcl1JhGkXhzTYebwRHgnHRUDSP5aZc2Pw/pubhtml/sheet?headers=false&gid=0,59500,102276,9/7/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/4/2019,9/7/2019,HarrisX,C,3000,rv,.0144972,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59516,102942,9/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/5/2019,9/8/2019,HarrisX,C,3000,rv,.0145736,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59517,102943,9/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/6/2019,9/9/2019,HarrisX,C,3004,rv,.01467274,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQKexLaJZVDVkI5dR2ENMVT4k-wNtVI1ZoAqHW2lmFTVldyFRrH2k1iZ1--Sd_wwnmmWYQqzniCx-eq/pubhtml/sheet?headers=false&gid=0,59515,102328,9/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/7/2019,9/10/2019,HarrisX,C,3004,rv,.01475561,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT9jkjLeUJsvkF1x2n2CSx4FR7Hwxoh_v9aUkhSf65AsKbLMbdeZqo1pm28DTNdwzpzkIINnYF6x-gE/pubhtml/sheet?headers=false&gid=0,59528,102405,9/11/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/8/2019,9/10/2019,YouGov,B,1188,rv,.21869039,0,49,38,49.322521,38.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,59539,102459,9/11/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/7/2019,9/10/2019,McLaughlin & Associates,C/D,1000,lv,.45452222,0,46,43,47.01685,40.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/09/National-Monthly-Omnibus-September-Public.pdf,59552,102606,9/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/6/2019,9/13/2019,HarrisX,C,7007,rv,.06923203,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRoHX1QgXEIj7a0fw1s9p2NQbY8Bv79kX0xXud5OVvEGmIFBu1T_x8oaENEz0hxcHfK5l1LciU4g42f/pubhtml/sheet?headers=false&gid=0,59568,102674,9/14/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/8/2019,9/11/2019,HarrisX,C,3002,rv,.01483049,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59543,102607,9/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/9/2019,9/12/2019,HarrisX,C,3001,rv,0,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSK1oUn2nI31XFheS4kT2aGDj-Ts7AvcLColXfxoJS4eJrFtNL3IrFlb5unMV6nq_P_x-UzbGN7kuAL/pubhtml/sheet?headers=false&gid=0,59553,102650,9/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/10/2019,9/13/2019,HarrisX,C,3002,rv,.01504708,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQoTqsvijCRQNwCoZw5YUrgde7dWuHkh0DIKOwGaENs3io8yzoe2K1CWDhb6O5PWPIlJGLX1hyFcw1k/pubhtml/sheet?headers=false&gid=0,59567,102675,9/14/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/11/2019,9/14/2019,HarrisX,C,3000,rv,.01514884,0,41,37,45.910864,41.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59576,102714,9/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/12/2019,9/15/2019,HarrisX,C,3000,rv,.01526461,0,41,37,45.910864,41.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59577,102715,9/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/13/2019,9/15/2019,Morning Consult,B/C,1994,rv,.25897846,0,44,37,46.673395,39.53839,"","",https://morningconsult.com/wp-content/uploads/2019/09/84257_190937_crosstabs_POLITICO_RVs_v1_JB.pdf,59575,102720,9/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/13/2019,9/16/2019,HarrisX,C,3004,rv,.0153964,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA1p7XNGn4XTwkjg2Qq6xvoBaofGGGrpbH6k9jZONjmzprm8OJygxyQxqWPEMMmQOoNtWYe669PxQ3/pubhtml/sheet?headers=false&gid=0,59578,102747,9/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/14/2019,9/17/2019,YouGov,B,1184,rv,.21649667,0,47,39,47.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m1n9ik6irs/econTabReport.pdf,59601,102831,9/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/14/2019,9/17/2019,HarrisX,C,3002,rv,.01550341,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKfNwSzydKXEpuY4UzGM974_mWS-iLknuveQvtviY_hkfKfSrvcOtlKPc5A6XXEDEyJUJHdxTZBnAY/pubhtml/sheet?headers=false&gid=0,59592,102798,9/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/13/2019,9/20/2019,HarrisX,C,7008,rv,.07294426,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQH6URcUwe_rbZoBoZV2UXQxZf9Ei7I3kdxcZlRDTX4zQpi4z98T40sCxxrwW9DtV0YDKvLK8yMnlo9/pubhtml/sheet?headers=false&gid=0,59624,103009,9/21/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/15/2019,9/18/2019,HarrisX,C,3003,rv,.01562868,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSkaggParN920e6PHCX5zZG8gy9XWMGnjKAQ-hUdIl5JeKzc4TEanSC7LT01cGl8hGWOnYZVRZeB2eA/pubhtml/sheet?headers=false&gid=0,59608,102944,9/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/16/2019,9/19/2019,HarrisX,C,3004,rv,0,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59619,103004,9/20/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/17/2019,9/20/2019,HarrisX,C,3003,rv,.01592405,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSmygOEnbtSPRtzMCn_FTSxyttN2cJ7nDOJideAdTLAsC4bknmp-qdtC2XskDn2r22OU76PiPRCa1xz/pubhtml/sheet?headers=false&gid=0,59622,103010,9/21/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/18/2019,9/21/2019,HarrisX,C,3000,rv,.01606059,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59905,103967,10/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/18/2019,9/24/2019,GQR Research,B,2248,rv,1.4267946,0,48,40,47.266751,39.924177,"","",https://www.respectability.org/wp-content/uploads/2019/10/RespectAbility-survey-memo-FQ-100119.pdf,60010,104258,10/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/19/2019,9/22/2019,HarrisX,C,3000,rv,.0162188,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59906,103968,10/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/20/2019,9/23/2019,HarrisX,C,3008,rv,.0164167,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq3jbikKlX3LaDplCXPTXkpkz31SwOLISvsCX5OMD8Zg99jeciW14Koi0kCXh359yp-uvED3ukGnL8/pubhtml/sheet?headers=false&gid=0,59634,103084,9/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/22/2019,9/24/2019,YouGov,B,1198,rv,.21770464,0,47,39,47.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hqfjbs2lws/econTabReport.pdf,59712,103285,9/25/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/21/2019,9/24/2019,HarrisX,C,3009,rv,.01658478,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSl-YB-38vd6u7h-h6gCbY1e-ymAZAUuNxPm8aINbWQTO9EQ4jSghPxb32-aBnz7RRD9Uv8F4ODG3gM/pubhtml/sheet?headers=false&gid=0,59698,103199,9/25/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/22/2019,9/25/2019,HarrisX,C,3007,rv,.01674073,0,42,37,46.910864,41.819588,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59717,103390,9/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/20/2019,9/27/2019,HarrisX,C,7010,rv,.07805289,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTDzIxiQsbUDuhIiRKzKPSK7hIB__yQ_kTohc03H32wIWVBy4KpSV2d1vY6En0lB9bJH8ZZQhEJOAcX/pubhtml/sheet?headers=false&gid=0,59736,103438,9/28/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/23/2019,9/26/2019,HarrisX,C,3001,rv,0,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ7B924H9d71fFg4G7XtjPhaNT7XAi8NX-EWf2xich2BHOoWSAj8_Ldv6jCOlKdAbNfOVFOBFoDaS7e/pubhtml/sheet?headers=false&gid=0,59729,103418,9/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/24/2019,9/27/2019,HarrisX,C,3001,rv,.01710888,0,42,36,46.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlmB5gae7D1XQ1VPqLjnGAX9H13xdWXAkEY8v2MDpsqyvTrbEDGK1OK-70BBXGKdIA1c_GMcIbJa0o/pubhtml/sheet?headers=false&gid=0,59733,103439,9/28/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/26/2019,9/27/2019,ALG Research/GBAO,"",1013,lv,.84259118,0,47,39,47.023433,39.591642,"","",https://www.politico.com/f/?id=0000016d-77bd-dff5-a57f-77ff7ca10000,59734,103426,9/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/25/2019,9/28/2019,HarrisX,C,3000,rv,.01731226,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59907,103969,10/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/26/2019,9/29/2019,HarrisX,C,3000,rv,.01753003,0,42,37,46.910864,41.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59936,104116,10/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/27/2019,9/30/2019,Morning Consult,B/C,2488,rv,.3201474,0,46,38,48.673395,40.53839,"","",https://morningconsult.com/wp-content/uploads/2019/10/190989_crosstabs_POLITICO_RVs_v3_JB.pdf,59761,103529,10/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/27/2019,9/30/2019,HarrisX,C,3003,rv,.01776266,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgn9pHiy2Ivx7cEAblXoKb1zEfDqIyEaqnEOQXP8LfTlCGFa8LbEBo-VDnapyKigWhewKZmWOSH_kB/pubhtml/sheet?headers=false&gid=0,59746,103506,10/1/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/28/2019,10/1/2019,HarrisX,C,3001,rv,.0179772,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTth0p021sMLi6J7BF3Nkg5ssPbCR7Jaw0NVB5rTNkgRkBGKEz6CyTrP64OECNNtKl9P-8B0eDlCTdn/pubhtml/sheet?headers=false&gid=0,59759,103587,10/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/28/2019,10/1/2019,YouGov,B,1087,rv,.19640345,0,47,40,47.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eb2rrb9ofh/econTabReport.pdf,59765,103595,10/2/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/29/2019,10/2/2019,HarrisX,C,3001,rv,.01821114,0,41,36,45.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQUlp5Ylg6SENlyDmW1uQPv3Fc-8n6S_4_KW8h9k6RSoc9z0E6KqUtYKQruOLwtuErAeLaZd35am2ah/pubhtml/sheet?headers=false&gid=0,59772,103714,10/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/27/2019,10/4/2019,HarrisX,C,7005,rv,.08501766,0,41,37,45.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ6qmRK7Erfg5uoa2h_RUJcI4YeiOeOmsEaco-6KeIZnAqMuXX_5Lx5_rA54tIegJ2-EqHDHL1qVsGj/pubhtml/sheet?headers=false&gid=0,59856,103846,10/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,9/30/2019,10/2/2019,Winston Group,B/C,1000,rv,.63633336,0,47,40,46.821674,40.274141,"","",https://www.winningtheissues.org/wp-content/uploads/2020/05/WTI-Sept-2019-Toplines.pdf,66593,124127,5/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,9/30/2019,10/3/2019,HarrisX,C,3001,rv,0,0,42,37,46.910864,41.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSq3nSdLwT_Yf498dsshi2spBkoE8yiIxUgiVkvybVwHYZ8dZ15zo_D4-EJ19WrBgy21Nhrl5IDv1_i/pubhtml/sheet?headers=false&gid=0,59821,103803,10/4/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/1/2019,10/4/2019,HarrisX,C,3001,rv,.01876984,0,41,38,45.910864,42.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ0oyA_BS2JcVWCrSPfBJ8SFy6MidDvA2PxGS40bq8TvT7TovJT32KlR2cI_XvKxMS4lHYx2x7fsuCS/pubhtml/sheet?headers=false&gid=0,59854,103847,10/5/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/2/2019,10/5/2019,HarrisX,C,3000,rv,.01905789,0,41,38,45.910864,42.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62443,111775,10/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/3/2019,10/6/2019,HarrisX,C,3000,rv,.01936641,0,42,37,46.910864,41.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62444,111776,10/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/3/2019,10/8/2019,Marist College,A+,926,rv,1.6806688,0,43,40,43.961005,40.271317,"","",http://maristpoll.marist.edu/wp-content/uploads/2019/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1910091356.pdf,59999,104211,10/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/3/2019,10/9/2019,Hart Research Associates,B/C,1000,lv,1.2045208,0,47,38,46.574511,38.269706,"","",https://www.protectourcare.org/wp-content/uploads/2019/11/Democratic-Advantage-on-Healthcare-in-2020.pdf,62588,112859,11/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/4/2019,10/7/2019,HarrisX,C,3000,rv,.01967457,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSqQ9aazwuxdtXwooPUVOKD7gA136jIZoJmgT30Qp6ZnHZQDzIpZyiLLpwR40BgBe_tL9O2AShFlR7L/pubhtml/sheet?headers=false&gid=0,59890,103945,10/8/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/6/2019,10/8/2019,YouGov,B,1241,rv,.22271897,0,46,42,46.322521,42.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x3neaunoh2/econTabReport.pdf,59915,103986,10/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/5/2019,10/8/2019,HarrisX,C,3000,rv,.02000102,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSSHPYolQ71QXxis4Vg_-vLK3ylXNaRUX-pbRZEzV30sRBrDnhgbhprdXx5-KcRdUz7NrGVvsSHOJxb/pubhtml/sheet?headers=false&gid=0,59904,103980,10/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/6/2019,10/10/2019,Georgetown University/Battleground,A/B,1000,lv,1.5740197,0,48,41.9,48.81864,42.436283,"","",http://politics.georgetown.edu/october-2019-battleground-poll-3/,60093,104513,10/15/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/6/2019,10/9/2019,HarrisX,C,3004,rv,.02036854,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSNy6yoUV8Aow9aifkXLmLItUdFAzPyx_CXsvuHJSD8C1RB7sCeGpqvDmbbZnAQBtxczioEXABppZqS/pubhtml/sheet?headers=false&gid=0,59937,104123,10/10/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/7/2019,10/10/2019,HarrisX,C,3005,rv,.04146719,0,43,36,47.910864,40.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRFjnMwpCYZPNwFem6jxCG5nSA3TPv9TAbsRitx2vq8_i7VZCtKxsikX7MfzBsAg7ZWb9OIDkzexQ5f/pubhtml/sheet?headers=false&gid=0,60009,104263,10/11/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/9/2019,10/12/2019,HarrisX,C,3000,rv,.02148148,0,43,36,47.910864,40.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62445,111777,10/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/10/2019,10/13/2019,HarrisX,C,3000,rv,.02189992,0,43,35,47.910864,39.819588,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62446,111778,10/24/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/11/2019,10/13/2019,Morning Consult,B/C,1993,rv,.2585533,0,45,36,47.673395,38.53839,"","",https://morningconsult.com/wp-content/uploads/2019/10/191024_crosstabs_POLITICO_RVs_v1_BH.pdf,60076,104441,10/14/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/11/2019,10/14/2019,HarrisX,C,3001,rv,.02232841,0,43,34,47.910864,38.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRRUFMAhw_mS1B6FwNAIBv1Z-GnyPDg5ElkKLGrgPfAsEhGGJzlk5F-wKHTYayaXhWhzZF_LMBqz7ys/pubhtml/sheet?headers=false&gid=0,60072,104449,10/15/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/12/2019,10/15/2019,HarrisX,C,3000,rv,.0227706,0,43,34,47.910864,38.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsbAQQVldHwwDFlqDnthfu0Hsv3N7lh1ph80n2Pt50w9ypk2tpSDM4YZVk4Doinb6K4bopwtr_WNY4/pubhtml/sheet?headers=false&gid=0,60095,104543,10/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/13/2019,10/15/2019,YouGov,B,1136,rv,.20286211,0,49,39,49.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,60100,104549,10/16/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/11/2019,10/18/2019,HarrisX,C,7004,rv,.10854634,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSC8MBcmV8x-upuBIu3tJym_p_w2Qj67oiHq2R5ZL6Bq70RUk6YBGTeVnJAm3YMtnBuV8tPHLmo9zDU/pubhtml/sheet?headers=false&gid=0,61981,111115,10/22/2019,18:00:11 17 Jul 2020
